avg_last5_MIN,avg_last5_E_OFF_RATING,avg_last5_OFF_RATING,avg_last5_E_DEF_RATING,avg_last5_DEF_RATING,avg_last5_E_NET_RATING,avg_last5_NET_RATING,avg_last5_AST_PCT,avg_last5_AST_TOV,avg_last5_AST_RATIO,avg_last5_OREB_PCT,avg_last5_DREB_PCT,avg_last5_REB_PCT,avg_last5_TM_TOV_PCT,avg_last5_EFG_PCT,avg_last5_TS_PCT,avg_last5_USG_PCT,avg_last5_E_USG_PCT,avg_last5_E_PACE,avg_last5_PACE,avg_last5_PACE_PER40,avg_last5_POSS,avg_last5_PIE,avg_last5_is_home,avg_last5_FGM,avg_last5_FGA,avg_last5_FG_PCT,avg_last5_FG3M,avg_last5_FG3A,avg_last5_FG3_PCT,avg_last5_FTM,avg_last5_FTA,avg_last5_FT_PCT,avg_last5_OREB,avg_last5_DREB,avg_last5_REB,avg_last5_AST,avg_last5_STL,avg_last5_BLK,avg_last5_TO,avg_last5_PF,avg_last5_PTS,avg_last5_PLUS_MINUS,avg_last5_PTS_PER_MIN,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PTS_PER_MIN,season_avg_MIN,season_avg_E_OFF_RATING,season_avg_OFF_RATING,season_avg_E_DEF_RATING,season_avg_DEF_RATING,season_avg_E_NET_RATING,season_avg_NET_RATING,season_avg_AST_PCT,season_avg_AST_TOV,season_avg_AST_RATIO,season_avg_OREB_PCT,season_avg_DREB_PCT,season_avg_REB_PCT,season_avg_TM_TOV_PCT,season_avg_EFG_PCT,season_avg_TS_PCT,season_avg_USG_PCT,season_avg_E_USG_PCT,season_avg_E_PACE,season_avg_PACE,season_avg_PACE_PER40,season_avg_POSS,season_avg_PIE,season_avg_is_home,season_avg_FGM,season_avg_FGA,season_avg_FG_PCT,season_avg_FG3M,season_avg_FG3A,season_avg_FG3_PCT,season_avg_FTM,season_avg_FTA,season_avg_FT_PCT,season_avg_OREB,season_avg_DREB,season_avg_REB,season_avg_AST,season_avg_STL,season_avg_BLK,season_avg_TO,season_avg_PF,season_avg_PTS,season_avg_PLUS_MINUS,season_avg_PTS_PER_MIN,NEXT_AVG_PTS_PER_MIN_WITH_TEAM,NEXT_AVG_PTS_PER_MIN_AGAINST_OPP,NEXT_GAME_PTS_PER_MIN,DAYS_UNTIL_NEXT_GAME,NEXT_GAME_IS_HOME
32.58,116.86000000000001,119.8,103.14000000000001,105.67999999999999,13.720000000000002,14.12000000000001,0.3562,4.2059999999999995,31.54,0.059199999999999996,0.27840000000000004,0.1806,14.320000000000002,0.6365999999999999,0.6662000000000001,0.25839999999999996,0.2578,105.436,102.83600000000001,85.696,69.8,0.2012,0.4,9.2,14.6,0.6032,1.2,3.0,0.3366,2.8,4.0,0.7466,1.8,10.0,11.8,8.8,0.8,0.8,4.0,2.2,22.4,10.0,0.6866353409981804,35.2,116.2,114.9,96.4,97.3,19.8,17.6,0.44,11.0,36.7,0.034,0.22,0.143,3.3,0.781,0.742,0.238,0.24,100.75,100.83,84.03,74,0.264,12.0,16.0,0.75,1.0,3.0,0.333,2.0,5.0,0.4,1.0,9.0,10.0,11.0,0.0,2.0,1.0,3.0,27.0,13.0,0.7670454545454545,33.672222222222224,122.86944444444445,124.36944444444445,110.31944444444444,111.29027777777777,12.559722222222222,13.079166666666667,0.40493055555555557,3.3068055555555556,32.72638888888889,0.08047222222222222,0.2823055555555556,0.1864861111111111,11.870833333333334,0.673875,0.7140138888888888,0.26391666666666663,0.2657777777777778,101.58333333333333,100.49680555555557,83.7475,70.65277777777777,0.21016666666666667,0.5,9.416666666666666,14.916666666666666,0.6454583333333334,0.8611111111111112,2.2222222222222223,0.2965138888888889,4.875,5.944444444444445,0.7756944444444445,2.4305555555555554,9.458333333333334,11.88888888888889,9.73611111111111,1.2361111111111112,0.6805555555555556,3.638888888888889,2.5,24.569444444444443,9.472222222222221,0.7274154080692868,0.7218244073467206,0.7808541801347557,0.9269662921348314,4.0,1.0
33.14,115.74000000000001,117.94000000000001,106.82000000000001,108.67999999999999,8.940000000000001,9.260000000000009,0.3134,3.1759999999999993,23.1,0.1004,0.2624,0.1868,14.9,0.7214,0.7282,0.29900000000000004,0.29900000000000004,101.814,99.828,83.19,69.4,0.2116,0.4,11.4,17.0,0.6848000000000001,1.2,3.4,0.45,3.0,4.2,0.7666000000000001,3.0,9.0,12.0,7.0,0.4,0.8,4.6,2.0,27.0,7.6,0.8184742716166751,35.6,138.1,141.1,116.5,117.8,21.6,23.3,0.346,2.25,29.0,0.233,0.2,0.215,12.9,0.938,0.907,0.25,0.248,100.12,98.47,82.06,73,0.223,14.0,16.0,0.875,2.0,2.0,1.0,3.0,5.0,0.6,7.0,7.0,14.0,9.0,1.0,1.0,4.0,3.0,33.0,17.0,0.9269662921348314,33.64324324324324,122.26621621621622,123.78108108108107,110.30135135135136,111.2864864864865,11.974324324324325,12.494594594594595,0.40331081081081077,3.374189189189189,32.464864864864865,0.07948648648648649,0.2815135135135135,0.18545945945945946,11.805405405405406,0.672972972972973,0.7118108108108108,0.26529729729729734,0.26713513513513515,101.57378378378378,100.46364864864866,83.71986486486487,70.58108108108108,0.21037837837837836,0.5,9.472972972972974,15.04054054054054,0.6446081081081081,0.8648648648648649,2.2837837837837838,0.2952567567567568,4.797297297297297,5.878378378378378,0.7736486486486487,2.4054054054054053,9.432432432432432,11.837837837837839,9.662162162162161,1.2027027027027026,0.6891891891891891,3.6216216216216215,2.472972972972973,24.60810810810811,9.135135135135135,0.7293822725522627,0.726633451143925,0.4339285714285714,0.8383233532934132,1.0,1.0
32.82,122.21999999999998,123.3,103.76000000000002,105.74000000000001,18.48,17.56000000000001,0.33440000000000003,4.819999999999999,24.860000000000003,0.10980000000000001,0.2726,0.1994,10.100000000000001,0.7188,0.7362,0.29240000000000005,0.2928,99.96799999999999,98.404,82.00399999999999,67.6,0.23879999999999998,0.6,11.6,17.4,0.6832,1.2,3.2,0.46659999999999996,3.8,4.8,0.8,3.2,9.6,12.8,7.4,0.8,0.6,3.0,2.4,28.2,13.0,0.860424656561072,33.4,134.5,131.9,84.3,85.3,50.2,46.6,0.409,9.0,30.0,0.133,0.324,0.239,3.3,0.594,0.701,0.273,0.277,98.23,98.58,82.15,69,0.294,9.0,16.0,0.563,1.0,3.0,0.333,9.0,9.0,1.0,4.0,12.0,16.0,9.0,3.0,0.0,1.0,3.0,28.0,33.0,0.8383233532934132,33.669333333333334,122.47733333333332,124.012,110.38399999999999,111.37333333333333,12.102666666666666,12.638666666666666,0.40254666666666666,3.3592,32.41866666666667,0.08153333333333333,0.28042666666666666,0.18585333333333334,11.82,0.6765066666666667,0.7144133333333333,0.26509333333333335,0.26688,101.5544,100.43706666666667,83.69773333333333,70.61333333333333,0.21054666666666666,0.5066666666666667,9.533333333333333,15.053333333333333,0.64768,0.88,2.28,0.30465333333333333,4.773333333333333,5.866666666666666,0.7713333333333333,2.466666666666667,9.4,11.866666666666667,9.653333333333334,1.2,0.6933333333333334,3.6266666666666665,2.48,24.72,9.24,0.7320167261466969,0.7172026300278307,0.74384126854458,0.9615384615384616,2.0,1.0
34.120000000000005,121.05999999999999,122.84,105.9,107.42,15.160000000000002,15.42000000000001,0.38900000000000007,5.77,27.18,0.10800000000000001,0.2672,0.1896,8.040000000000003,0.696,0.7081999999999999,0.29419999999999996,0.2938,100.75800000000001,99.176,82.646,70.6,0.2404,0.8,12.2,19.0,0.6582,1.4,4.0,0.4332,3.8,5.2,0.72,3.4,9.4,12.8,8.8,1.0,0.8,2.6,2.0,29.6,12.0,0.8654413789690988,36.4,131.6,136.0,109.4,111.7,22.2,24.3,0.5,6.0,30.8,0.086,0.306,0.197,5.1,0.667,0.668,0.318,0.312,102.98,100.29,83.57,75,0.249,15.0,24.0,0.625,2.0,6.0,0.333,3.0,5.0,0.6,3.0,11.0,14.0,12.0,1.0,1.0,2.0,1.0,35.0,16.0,0.9615384615384616,33.66578947368421,122.63552631578946,124.1157894736842,110.04078947368421,111.03026315789472,12.603947368421052,13.085526315789474,0.40263157894736845,3.4334210526315787,32.386842105263156,0.08221052631578947,0.281,0.1865526315789474,11.707894736842105,0.6754210526315789,0.7142368421052632,0.2651973684210526,0.26701315789473684,101.51065789473685,100.41263157894737,83.67736842105263,70.59210526315789,0.21164473684210527,0.5131578947368421,9.526315789473685,15.06578947368421,0.6465657894736843,0.881578947368421,2.289473684210526,0.30502631578947365,4.828947368421052,5.907894736842105,0.7743421052631579,2.486842105263158,9.43421052631579,11.921052631578947,9.644736842105264,1.2236842105263157,0.6842105263157895,3.5921052631578947,2.486842105263158,24.763157894736842,9.552631578947368,0.7334154975565221,0.7229293038171565,0.7246772989118839,0.9562841530054644,2.0,1.0
34.4,119.58,121.76000000000002,107.8,108.76000000000002,11.780000000000005,13.000000000000009,0.35980000000000006,3.903999999999999,22.48,0.11520000000000001,0.2758,0.193,8.96,0.6557999999999999,0.6788000000000001,0.3234,0.32480000000000003,100.03800000000001,98.55,82.124,70.6,0.2384,0.8,12.6,20.8,0.6202,1.4,5.0,0.3916,4.6,6.2,0.76,3.8,9.6,13.4,7.6,1.6,0.6,3.0,2.0,31.2,10.0,0.9032891186611007,36.6,108.8,109.5,105.9,104.0,2.9,5.5,0.294,1.67,13.2,0.07,0.263,0.16,7.9,0.58,0.595,0.384,0.395,97.15,97.7,81.42,74,0.254,14.0,25.0,0.56,1.0,8.0,0.125,6.0,10.0,0.6,3.0,10.0,13.0,5.0,3.0,1.0,3.0,3.0,35.0,3.0,0.9562841530054644,33.701298701298704,122.75194805194805,124.27012987012986,110.03246753246754,111.03896103896103,12.72857142857143,13.23116883116883,0.4038961038961039,3.466753246753247,32.36623376623376,0.08225974025974025,0.2813246753246753,0.18668831168831168,11.622077922077922,0.6753116883116883,0.7136363636363636,0.2658831168831169,0.2675974025974026,101.52974025974027,100.41103896103895,83.67597402597403,70.64935064935065,0.2121298701298701,0.5194805194805194,9.597402597402597,15.181818181818182,0.6462857142857144,0.8961038961038961,2.3376623376623376,0.3053896103896104,4.805194805194805,5.896103896103896,0.7720779220779221,2.4935064935064934,9.454545454545455,11.948051948051948,9.675324675324676,1.2207792207792207,0.6883116883116883,3.5714285714285716,2.4675324675324677,24.896103896103895,9.636363636363637,0.7363781334523914,0.7281922316903399,0.7135559955999239,0.9424083769633507,4.0,0.0
36.04,126.32000000000001,128.11999999999998,103.88000000000002,105.06000000000002,22.420000000000005,23.06000000000001,0.40140000000000003,4.517999999999999,25.72,0.13779999999999998,0.2868,0.21479999999999996,7.240000000000002,0.6634,0.6962,0.3186,0.31980000000000003,99.606,98.33599999999998,81.946,73.6,0.2596,0.8,13.0,21.4,0.6246,1.6,5.0,0.4248,5.8,7.4,0.76,4.6,11.0,15.6,9.2,1.6,0.8,2.6,2.6,33.4,16.2,0.9251041273871042,38.2,118.6,122.1,103.3,106.5,15.2,15.6,0.458,3.67,25.6,0.167,0.341,0.263,7.0,0.538,0.61,0.368,0.367,99.55,96.64,80.53,77,0.278,13.0,26.0,0.5,2.0,6.0,0.333,8.0,8.0,1.0,6.0,15.0,21.0,11.0,0.0,1.0,3.0,3.0,36.0,12.0,0.9424083769633507,33.738461538461536,122.57307692307693,124.08076923076922,109.97948717948718,110.94871794871794,12.602564102564102,13.13205128205128,0.4024871794871795,3.443717948717949,32.12051282051282,0.0821025641025641,0.2810897435897436,0.18634615384615386,11.574358974358974,0.6740897435897436,0.7121153846153846,0.26739743589743586,0.2692307692307692,101.47358974358974,100.37628205128206,83.64705128205128,70.6923076923077,0.21266666666666667,0.5256410256410257,9.653846153846153,15.307692307692308,0.6451794871794871,0.8974358974358975,2.41025641025641,0.3030769230769231,4.82051282051282,5.948717948717949,0.7698717948717948,2.5,9.461538461538462,11.961538461538462,9.615384615384615,1.2435897435897436,0.6923076923076923,3.5641025641025643,2.4743589743589745,25.025641025641026,9.551282051282051,0.7391974413953796,0.7328571757305605,0.7411805932023166,0.893854748603352,2.0,1.0
36.08,122.22,123.55999999999999,103.06000000000002,104.0,19.120000000000005,19.56000000000001,0.41800000000000004,4.517999999999999,24.1,0.11179999999999998,0.317,0.2202,6.520000000000001,0.554,0.6245999999999999,0.3558,0.35919999999999996,98.84599999999999,97.84200000000001,81.534,73.2,0.2612,0.8,11.8,22.8,0.5192,1.6,6.0,0.282,8.0,9.2,0.8400000000000001,3.8,12.2,16.0,9.2,1.6,0.6,2.6,2.4,33.2,13.4,0.9184818186808084,35.8,117.6,118.3,112.4,112.5,5.1,5.8,0.429,2.25,20.9,0.103,0.351,0.242,9.3,0.391,0.549,0.436,0.445,96.32,96.0,80.0,71,0.231,8.0,23.0,0.348,2.0,7.0,0.286,14.0,14.0,1.0,3.0,13.0,16.0,9.0,1.0,0.0,4.0,2.0,32.0,3.0,0.893854748603352,33.79493670886076,122.52278481012657,124.05569620253164,109.89493670886077,110.89240506329114,12.635443037974683,13.163291139240508,0.4031898734177215,3.4465822784810123,32.037974683544306,0.08317721518987341,0.2818481012658228,0.18731645569620253,11.51645569620253,0.6723670886075949,0.7108227848101266,0.2686708860759494,0.27046835443037975,101.4492405063291,100.32898734177215,83.60759493670886,70.77215189873418,0.21349367088607593,0.5189873417721519,9.69620253164557,15.443037974683545,0.6433417721518987,0.9113924050632911,2.4556962025316458,0.30345569620253166,4.860759493670886,5.974683544303797,0.7727848101265823,2.5443037974683542,9.531645569620252,12.075949367088608,9.632911392405063,1.2278481012658229,0.6962025316455697,3.5569620253164556,2.481012658227848,25.164556962025316,9.582278481012658,0.7417697317190248,0.7362687372406211,0.8296777500458443,0.718232044198895,3.0,0.0
36.64,120.02000000000001,123.02000000000001,109.28000000000002,111.38,10.720000000000002,11.620000000000008,0.46040000000000003,3.6179999999999994,26.479999999999997,0.0978,0.3322,0.2202,7.7200000000000015,0.5402,0.6016,0.3638,0.3646,99.314,97.23800000000001,81.03,73.8,0.2492,0.6,12.0,23.6,0.5065999999999999,1.6,7.0,0.2404,7.2,8.4,0.8400000000000001,3.4,12.6,16.0,11.0,1.2,0.8,3.2,2.2,32.8,7.8,0.8944635568619047,36.2,123.5,129.2,115.4,122.2,8.2,6.9,0.621,4.5,41.9,0.063,0.4,0.239,9.3,0.525,0.586,0.313,0.304,100.57,95.56,79.63,72,0.234,10.0,20.0,0.5,1.0,8.0,0.125,5.0,5.0,1.0,2.0,14.0,16.0,18.0,1.0,1.0,4.0,2.0,26.0,5.0,0.718232044198895,33.82,122.46124999999999,123.98375000000001,109.92625000000001,110.9125,12.54125,13.071250000000001,0.4035125,3.4316249999999995,31.89875,0.083425,0.28271250000000003,0.188,11.48875,0.6688500000000001,0.7088,0.2707625,0.27265,101.385125,100.274875,83.5625,70.775,0.21371250000000003,0.525,9.675,15.5375,0.6396499999999999,0.925,2.5125,0.3032375,4.975,6.075,0.775625,2.55,9.575,12.125,9.625,1.225,0.6875,3.5625,2.475,25.25,9.5,0.7436707944300789,0.7359940133008228,0.7144374675416647,0.6474820143884892,2.0,0.0
34.92,115.23999999999998,117.24000000000001,113.54,115.7,1.6800000000000026,1.520000000000008,0.45380000000000004,2.8839999999999995,25.919999999999998,0.0872,0.3402,0.2166,9.100000000000001,0.5298,0.5864,0.3602,0.36239999999999994,98.368,96.67999999999999,80.566,70.0,0.2294,0.4,10.6,21.4,0.5046,1.2,5.8,0.1738,7.0,8.4,0.8,3.0,12.2,15.2,10.0,1.2,0.8,3.4,3.0,29.4,1.4,0.8316522674319102,27.8,107.7,107.1,130.7,133.3,-23.0,-26.2,0.467,2.33,28.0,0.033,0.346,0.179,12.0,0.615,0.592,0.3,0.301,98.25,97.5,81.25,56,0.15,8.0,13.0,0.615,0.0,0.0,0.0,2.0,5.0,0.4,1.0,9.0,10.0,7.0,1.0,1.0,3.0,5.0,18.0,-16.0,0.6474820143884892,33.849382716049384,122.47407407407407,124.04814814814814,109.99382716049382,111.05185185185186,12.487654320987655,12.995061728395061,0.4061975308641975,3.4448148148148143,32.022222222222226,0.08317283950617284,0.28416049382716047,0.18862962962962962,11.461728395061728,0.667074074074074,0.7072839506172839,0.27128395061728394,0.273037037037037,101.37506172839505,100.21666666666667,83.51395061728395,70.79012345679013,0.21396296296296297,0.5185185185185185,9.679012345679013,15.592592592592593,0.6379259259259259,0.9259259259259259,2.580246913580247,0.30103703703703705,4.9753086419753085,6.061728395061729,0.778395061728395,2.54320987654321,9.62962962962963,12.17283950617284,9.728395061728396,1.2222222222222223,0.691358024691358,3.567901234567901,2.4691358024691357,25.25925925925926,9.444444444444445,0.7433567357852494,0.7343525280613705,0.8573955833909471,0.5921052631578948,1.0,0.0
30.639999999999997,115.0,116.75999999999999,116.0,118.34,-1.0199999999999974,-1.5999999999999912,0.5062,3.55,30.420000000000005,0.0732,0.359,0.219,8.940000000000001,0.5264,0.5799999999999998,0.3396,0.3398,96.804,95.12,79.266,60.8,0.22080000000000002,0.2,8.6,18.0,0.49260000000000004,1.2,5.0,0.1988,5.8,6.4,0.6799999999999999,2.4,11.2,13.6,10.0,0.6,0.8,3.0,2.6,24.2,0.0,0.7588164894623963,15.2,107.6,107.1,118.2,117.2,-10.6,-10.1,0.556,5.0,35.7,0.0,0.357,0.172,7.1,0.563,0.563,0.281,0.282,89.33,89.9,74.92,28,0.211,4.0,8.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,9.0,-4.0,0.5921052631578948,33.77560975609756,122.2939024390244,123.84146341463415,110.24634146341464,111.32317073170732,12.054878048780488,12.517073170731708,0.4069390243902439,3.4312195121951223,31.97317073170732,0.08256097560975609,0.28491463414634144,0.18851219512195122,11.46829268292683,0.6664390243902439,0.7058780487804878,0.27163414634146343,0.2733780487804878,101.33695121951219,100.18353658536584,83.48634146341463,70.60975609756098,0.21318292682926832,0.5121951219512195,9.658536585365853,15.560975609756097,0.6376463414634146,0.9146341463414634,2.548780487804878,0.29736585365853657,4.939024390243903,6.048780487804878,0.7737804878048781,2.524390243902439,9.621951219512194,12.146341463414634,9.695121951219512,1.2195121951219512,0.6951219512195121,3.5609756097560976,2.5,25.170731707317074,9.134146341463415,0.7421875318657768,0.7317349235229178,0.6298911714355588,0.8264462809917356,2.0,0.0
30.26,116.82000000000001,117.9,120.32000000000001,122.54,-3.4999999999999973,-4.679999999999991,0.5236000000000001,5.215999999999999,32.58,0.0662,0.35,0.2064,8.140000000000002,0.5576,0.6066,0.31420000000000003,0.3152,95.72200000000001,94.42,78.68199999999999,59.8,0.2206,0.2,8.4,16.4,0.526,1.0,4.2,0.23220000000000002,5.2,5.8,0.6799999999999999,2.2,9.8,12.0,10.2,1.2,1.0,2.6,2.8,23.0,-1.6,0.7356240702680733,36.3,127.7,127.8,124.9,127.5,2.8,0.2,0.545,12.0,36.4,0.132,0.296,0.2,3.0,0.694,0.743,0.241,0.244,94.14,93.14,77.61,72,0.277,12.0,18.0,0.667,1.0,2.0,0.5,5.0,5.0,1.0,5.0,8.0,13.0,12.0,3.0,2.0,1.0,4.0,30.0,4.0,0.8264462809917356,33.55180722891566,122.11686746987952,123.63975903614458,110.3421686746988,111.39397590361446,11.781927710843373,12.244578313253012,0.40873493975903613,3.450120481927711,32.01807228915663,0.08156626506024096,0.28578313253012044,0.18831325301204818,11.41566265060241,0.6651927710843374,0.7041566265060241,0.27174698795180724,0.2734819277108434,101.1922891566265,100.05963855421687,83.38313253012048,70.09638554216868,0.2131566265060241,0.5060240963855421,9.590361445783133,15.46987951807229,0.6359879518072289,0.9156626506024096,2.566265060240964,0.29679518072289157,4.879518072289157,5.975903614457831,0.7644578313253012,2.4939759036144578,9.566265060240964,12.060240963855422,9.63855421686747,1.2048192771084338,0.6987951807228916,3.5301204819277108,2.4819277108433737,24.97590361445783,8.975903614457831,0.7403793117608625,0.7335813283165177,0.832559233908906,0.9026128266033254,2.0,0.0
31.52,112.0,113.32000000000001,119.74000000000001,121.64000000000001,-7.7399999999999975,-8.35999999999999,0.532,5.3,31.8,0.067,0.35,0.1988,7.560000000000002,0.5793999999999999,0.6028,0.30280000000000007,0.30199999999999994,96.446,95.148,79.28999999999999,63.0,0.22139999999999999,0.0,9.6,18.0,0.5468,1.2,4.4,0.25,3.8,5.2,0.6072,2.8,9.8,12.6,10.0,1.6,1.0,2.4,3.0,24.2,-4.6,0.737375685868068,42.1,93.5,95.4,109.5,108.0,-16.1,-12.6,0.471,2.67,17.0,0.107,0.351,0.204,6.4,0.5,0.53,0.379,0.379,99.94,99.64,83.04,87,0.235,14.0,31.0,0.452,3.0,8.0,0.375,7.0,11.0,0.636,6.0,13.0,19.0,8.0,3.0,0.0,3.0,3.0,38.0,-12.0,0.9026128266033254,33.58452380952381,122.18333333333332,123.68928571428572,110.51547619047618,111.58571428571429,11.674999999999999,12.101190476190476,0.41035714285714286,3.551904761904762,32.070238095238096,0.08216666666666667,0.28590476190476194,0.18845238095238095,11.31547619047619,0.6655357142857143,0.7046190476190477,0.2713809523809524,0.2731309523809524,101.10833333333333,99.9772619047619,83.31440476190475,70.11904761904762,0.21391666666666667,0.5,9.619047619047619,15.5,0.6363571428571428,0.9166666666666666,2.5595238095238093,0.2992142857142857,4.880952380952381,5.964285714285714,0.7672619047619048,2.5238095238095237,9.547619047619047,12.071428571428571,9.666666666666666,1.2261904761904763,0.7142857142857143,3.5,2.5,25.035714285714285,8.916666666666666,0.7414039185374206,0.7644675992516455,0.8782769088496643,1.1403508771929824,2.0,1.0
31.120000000000005,114.18000000000002,115.97999999999999,119.96,121.52000000000001,-5.799999999999997,-5.579999999999991,0.4936,4.76,27.52,0.09140000000000001,0.3088,0.189,7.980000000000001,0.5916,0.6106,0.3246,0.3242,98.03,96.66799999999999,80.556,63.2,0.2138,0.2,11.0,19.8,0.5640000000000001,1.0,2.8,0.225,3.8,5.2,0.6072,3.4,8.2,11.6,8.2,1.6,0.8,2.6,3.2,26.8,-2.8,0.8217994524668855,34.2,134.4,142.5,116.5,121.6,17.9,20.8,0.429,1.8,20.5,0.185,0.194,0.19,11.4,0.586,0.625,0.422,0.415,108.49,103.16,85.96,73,0.196,17.0,29.0,0.586,0.0,0.0,0.0,5.0,5.0,1.0,5.0,6.0,11.0,9.0,1.0,0.0,5.0,3.0,39.0,14.0,1.1403508771929824,33.68470588235294,121.84588235294117,123.35647058823528,110.5035294117647,111.54352941176471,11.348235294117647,11.810588235294118,0.41107058823529413,3.5415294117647056,31.89294117647059,0.08245882352941176,0.2866705882352941,0.18863529411764704,11.25764705882353,0.6635882352941177,0.702564705882353,0.2726470588235294,0.2743764705882353,101.09458823529411,99.97329411764706,83.31117647058824,70.31764705882352,0.21416470588235295,0.49411764705882355,9.670588235294117,15.68235294117647,0.6341882352941176,0.9411764705882353,2.623529411764706,0.30010588235294117,4.905882352941177,6.023529411764706,0.7657176470588235,2.5647058823529414,9.588235294117647,12.152941176470588,9.647058823529411,1.2470588235294118,0.7058823529411765,3.4941176470588236,2.5058823529411764,25.188235294117646,8.670588235294117,0.7433004939264312,0.776228280303324,0.8389287593099723,0.6017191977077364,5.0,0.0
36.18,130.20000000000002,134.7,117.7,121.85999999999999,12.480000000000002,12.800000000000008,0.511,4.36,30.880000000000003,0.133,0.2254,0.1714,5.700000000000001,0.5876,0.6234,0.3296,0.3304,99.372,96.262,80.216,72.8,0.21559999999999996,0.4,12.8,23.0,0.5673999999999999,1.0,3.0,0.275,5.4,7.0,0.8022,4.6,7.0,11.6,12.0,1.8,0.8,2.4,3.2,32.0,8.2,0.8858426029662219,34.9,130.6,132.4,119.6,122.2,11.0,10.2,0.533,5.33,41.0,0.034,0.143,0.088,7.7,0.5,0.509,0.303,0.307,100.02,98.29,81.91,71,0.129,9.0,18.0,0.5,0.0,3.0,0.0,3.0,6.0,0.5,1.0,4.0,5.0,16.0,1.0,2.0,3.0,4.0,21.0,6.0,0.6017191977077364,33.68735632183908,122.48390804597702,124.17471264367816,110.65862068965517,111.87126436781608,11.83103448275862,12.299999999999999,0.41318390804597704,3.480804597701149,31.849425287356322,0.08506896551724137,0.28395402298850575,0.18849425287356322,11.129885057471263,0.662632183908046,0.7017586206896551,0.2747126436781609,0.27636781609195404,101.10114942528735,99.86172413793102,83.2180459770115,70.24137931034483,0.21426436781609198,0.5057471264367817,9.781609195402298,15.873563218390805,0.6336091954022989,0.9310344827586207,2.586206896551724,0.29895402298850576,4.931034482758621,6.0344827586206895,0.7696666666666666,2.632183908045977,9.482758620689655,12.114942528735632,9.701149425287356,1.2413793103448276,0.6896551724137931,3.471264367816092,2.5057471264367814,25.42528735632184,8.96551724137931,0.750333065439942,0.7437631633987857,0.9552637064832188,0.9424083769633507,1.0,0.0
36.56,127.6,132.62,113.93999999999998,117.78,13.64,14.820000000000007,0.49860000000000004,1.9599999999999995,30.419999999999998,0.1166,0.21739999999999998,0.1628,5.100000000000001,0.5662,0.602,0.33940000000000003,0.339,102.28599999999999,99.01400000000001,82.51,75.6,0.20700000000000002,0.4,13.0,24.0,0.5469999999999999,1.0,3.4,0.225,6.2,8.4,0.7522,4.0,7.6,11.6,12.4,1.6,0.6,2.2,3.0,33.2,9.6,0.909035022160545,38.2,114.7,117.4,106.1,107.1,8.6,10.3,0.483,0.0,34.1,0.05,0.256,0.157,0.0,0.587,0.636,0.29,0.287,108.71,106.9,89.08,86,0.234,13.0,23.0,0.565,1.0,4.0,0.25,9.0,12.0,0.75,2.0,11.0,13.0,14.0,2.0,1.0,0.0,3.0,36.0,11.0,0.9424083769633507,33.70113636363636,122.57613636363637,124.26818181818182,110.76022727272726,111.98863636363636,11.821590909090908,12.276136363636363,0.4145454545454545,3.501818181818182,31.95340909090909,0.08448863636363636,0.28235227272727276,0.1873522727272727,11.090909090909092,0.660784090909091,0.6995681818181818,0.2750340909090909,0.2767159090909091,101.08886363636363,99.84386363636364,83.20318181818182,70.25,0.21329545454545454,0.5,9.772727272727273,15.897727272727273,0.6320909090909091,0.9204545454545454,2.590909090909091,0.29555681818181817,4.909090909090909,6.034090909090909,0.7666022727272727,2.6136363636363638,9.420454545454545,12.034090909090908,9.772727272727273,1.2386363636363635,0.7045454545454546,3.465909090909091,2.522727272727273,25.375,8.931818181818182,0.7486442714884397,0.7428229590861848,0.7713240441895879,0.5929919137466307,4.0,0.0
